destroyed_buildings,destroyed_pixels,event_name,event_type,folder,image_fname,image_id,light_damaged_buildings,light_damaged_pixels,mask_fname,medium_damaged_buildings,medium_damaged_pixels,non_damaged_buildings,non_damaged_pixels,sample_id
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001709_pre_disaster.png,portugal-wildfire_00001709_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001709_pre_disaster.png,0,0,8,5568,00001709
2,2103,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001710_post_disaster.png,portugal-wildfire_00001710_post_disaster,3,748,tier3\masks\portugal-wildfire_00001710_post_disaster.png,0,0,1,208,00001710
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001710_pre_disaster.png,portugal-wildfire_00001710_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001710_pre_disaster.png,0,0,5,3076,00001710
7,4379,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001711_post_disaster.png,portugal-wildfire_00001711_post_disaster,0,0,tier3\masks\portugal-wildfire_00001711_post_disaster.png,1,1020,67,70972,00001711
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001711_pre_disaster.png,portugal-wildfire_00001711_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001711_pre_disaster.png,0,0,74,76513,00001711
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001712_post_disaster.png,portugal-wildfire_00001712_post_disaster,0,0,tier3\masks\portugal-wildfire_00001712_post_disaster.png,0,0,0,0,00001712
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001712_pre_disaster.png,portugal-wildfire_00001712_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001712_pre_disaster.png,0,0,0,0,00001712
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001713_post_disaster.png,portugal-wildfire_00001713_post_disaster,0,0,tier3\masks\portugal-wildfire_00001713_post_disaster.png,0,0,0,0,00001713
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001713_pre_disaster.png,portugal-wildfire_00001713_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001713_pre_disaster.png,0,0,0,0,00001713
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001714_post_disaster.png,portugal-wildfire_00001714_post_disaster,0,0,tier3\masks\portugal-wildfire_00001714_post_disaster.png,0,0,1,298,00001714
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001714_pre_disaster.png,portugal-wildfire_00001714_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001714_pre_disaster.png,0,0,1,298,00001714
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001715_post_disaster.png,portugal-wildfire_00001715_post_disaster,0,0,tier3\masks\portugal-wildfire_00001715_post_disaster.png,0,0,2,649,00001715
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001715_pre_disaster.png,portugal-wildfire_00001715_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001715_pre_disaster.png,0,0,2,649,00001715
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001716_post_disaster.png,portugal-wildfire_00001716_post_disaster,0,0,tier3\masks\portugal-wildfire_00001716_post_disaster.png,0,0,2,683,00001716
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001716_pre_disaster.png,portugal-wildfire_00001716_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001716_pre_disaster.png,0,0,2,702,00001716
3,875,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001717_post_disaster.png,portugal-wildfire_00001717_post_disaster,0,0,tier3\masks\portugal-wildfire_00001717_post_disaster.png,3,2509,34,20831,00001717
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001717_pre_disaster.png,portugal-wildfire_00001717_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001717_pre_disaster.png,0,0,40,24215,00001717
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001718_post_disaster.png,portugal-wildfire_00001718_post_disaster,0,0,tier3\masks\portugal-wildfire_00001718_post_disaster.png,0,0,1,126,00001718
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001718_pre_disaster.png,portugal-wildfire_00001718_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001718_pre_disaster.png,0,0,1,126,00001718
7,3774,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001719_post_disaster.png,portugal-wildfire_00001719_post_disaster,2,1675,tier3\masks\portugal-wildfire_00001719_post_disaster.png,7,3456,37,25578,00001719
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001719_pre_disaster.png,portugal-wildfire_00001719_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001719_pre_disaster.png,0,0,48,34533,00001719
1,656,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001720_post_disaster.png,portugal-wildfire_00001720_post_disaster,0,0,tier3\masks\portugal-wildfire_00001720_post_disaster.png,0,0,3,1906,00001720
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001720_pre_disaster.png,portugal-wildfire_00001720_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001720_pre_disaster.png,0,0,4,2581,00001720
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001721_post_disaster.png,portugal-wildfire_00001721_post_disaster,0,0,tier3\masks\portugal-wildfire_00001721_post_disaster.png,0,0,19,13015,00001721
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001721_pre_disaster.png,portugal-wildfire_00001721_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001721_pre_disaster.png,0,0,19,13070,00001721
10,3461,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001722_post_disaster.png,portugal-wildfire_00001722_post_disaster,7,2427,tier3\masks\portugal-wildfire_00001722_post_disaster.png,0,0,25,18794,00001722
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001722_pre_disaster.png,portugal-wildfire_00001722_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001722_pre_disaster.png,0,0,40,24682,00001722
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001723_post_disaster.png,portugal-wildfire_00001723_post_disaster,0,0,tier3\masks\portugal-wildfire_00001723_post_disaster.png,0,0,0,0,00001723
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001723_pre_disaster.png,portugal-wildfire_00001723_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001723_pre_disaster.png,0,0,0,0,00001723
1,943,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001724_post_disaster.png,portugal-wildfire_00001724_post_disaster,0,0,tier3\masks\portugal-wildfire_00001724_post_disaster.png,0,0,5,5783,00001724
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001724_pre_disaster.png,portugal-wildfire_00001724_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001724_pre_disaster.png,0,0,6,6759,00001724
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001725_post_disaster.png,portugal-wildfire_00001725_post_disaster,0,0,tier3\masks\portugal-wildfire_00001725_post_disaster.png,1,226,24,13569,00001725
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001725_pre_disaster.png,portugal-wildfire_00001725_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001725_pre_disaster.png,0,0,25,13886,00001725
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001726_post_disaster.png,portugal-wildfire_00001726_post_disaster,0,0,tier3\masks\portugal-wildfire_00001726_post_disaster.png,0,0,1,204,00001726
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001726_pre_disaster.png,portugal-wildfire_00001726_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001726_pre_disaster.png,0,0,1,204,00001726
3,2567,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001727_post_disaster.png,portugal-wildfire_00001727_post_disaster,1,241,tier3\masks\portugal-wildfire_00001727_post_disaster.png,1,1631,8,5967,00001727
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001727_pre_disaster.png,portugal-wildfire_00001727_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001727_pre_disaster.png,0,0,13,10455,00001727
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001728_post_disaster.png,portugal-wildfire_00001728_post_disaster,0,0,tier3\masks\portugal-wildfire_00001728_post_disaster.png,0,0,0,0,00001728
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001728_pre_disaster.png,portugal-wildfire_00001728_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001728_pre_disaster.png,0,0,0,0,00001728
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001729_post_disaster.png,portugal-wildfire_00001729_post_disaster,0,0,tier3\masks\portugal-wildfire_00001729_post_disaster.png,0,0,0,0,00001729
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001729_pre_disaster.png,portugal-wildfire_00001729_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001729_pre_disaster.png,0,0,0,0,00001729
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001730_post_disaster.png,portugal-wildfire_00001730_post_disaster,0,0,tier3\masks\portugal-wildfire_00001730_post_disaster.png,0,0,1,135,00001730
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001730_pre_disaster.png,portugal-wildfire_00001730_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001730_pre_disaster.png,0,0,1,150,00001730
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001731_post_disaster.png,portugal-wildfire_00001731_post_disaster,0,0,tier3\masks\portugal-wildfire_00001731_post_disaster.png,0,0,9,4460,00001731
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001731_pre_disaster.png,portugal-wildfire_00001731_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001731_pre_disaster.png,0,0,9,4508,00001731
4,1816,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001732_post_disaster.png,portugal-wildfire_00001732_post_disaster,0,0,tier3\masks\portugal-wildfire_00001732_post_disaster.png,1,2071,36,23051,00001732
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001732_pre_disaster.png,portugal-wildfire_00001732_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001732_pre_disaster.png,0,0,40,27015,00001732
1,469,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001733_post_disaster.png,portugal-wildfire_00001733_post_disaster,1,347,tier3\masks\portugal-wildfire_00001733_post_disaster.png,0,0,2,626,00001733
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001733_pre_disaster.png,portugal-wildfire_00001733_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001733_pre_disaster.png,0,0,3,1442,00001733
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001734_post_disaster.png,portugal-wildfire_00001734_post_disaster,0,0,tier3\masks\portugal-wildfire_00001734_post_disaster.png,0,0,5,1343,00001734
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001734_pre_disaster.png,portugal-wildfire_00001734_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001734_pre_disaster.png,0,0,5,1343,00001734
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001735_post_disaster.png,portugal-wildfire_00001735_post_disaster,0,0,tier3\masks\portugal-wildfire_00001735_post_disaster.png,0,0,4,8256,00001735
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001735_pre_disaster.png,portugal-wildfire_00001735_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001735_pre_disaster.png,0,0,4,8256,00001735
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001736_post_disaster.png,portugal-wildfire_00001736_post_disaster,0,0,tier3\masks\portugal-wildfire_00001736_post_disaster.png,0,0,0,0,00001736
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001736_pre_disaster.png,portugal-wildfire_00001736_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001736_pre_disaster.png,0,0,0,0,00001736
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001737_post_disaster.png,portugal-wildfire_00001737_post_disaster,0,0,tier3\masks\portugal-wildfire_00001737_post_disaster.png,0,0,0,0,00001737
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001737_pre_disaster.png,portugal-wildfire_00001737_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001737_pre_disaster.png,0,0,0,0,00001737
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001738_post_disaster.png,portugal-wildfire_00001738_post_disaster,0,0,tier3\masks\portugal-wildfire_00001738_post_disaster.png,0,0,0,0,00001738
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001738_pre_disaster.png,portugal-wildfire_00001738_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001738_pre_disaster.png,0,0,0,0,00001738
28,12833,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001739_post_disaster.png,portugal-wildfire_00001739_post_disaster,4,3445,tier3\masks\portugal-wildfire_00001739_post_disaster.png,6,3757,15,10966,00001739
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001739_pre_disaster.png,portugal-wildfire_00001739_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001739_pre_disaster.png,0,0,52,31001,00001739
9,1917,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001740_post_disaster.png,portugal-wildfire_00001740_post_disaster,2,1375,tier3\masks\portugal-wildfire_00001740_post_disaster.png,1,1752,6,2457,00001740
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001740_pre_disaster.png,portugal-wildfire_00001740_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001740_pre_disaster.png,0,0,16,7572,00001740
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001741_post_disaster.png,portugal-wildfire_00001741_post_disaster,0,0,tier3\masks\portugal-wildfire_00001741_post_disaster.png,0,0,6,5421,00001741
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001741_pre_disaster.png,portugal-wildfire_00001741_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001741_pre_disaster.png,0,0,6,5421,00001741
1,432,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001742_post_disaster.png,portugal-wildfire_00001742_post_disaster,0,0,tier3\masks\portugal-wildfire_00001742_post_disaster.png,0,0,1,814,00001742
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001742_pre_disaster.png,portugal-wildfire_00001742_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001742_pre_disaster.png,0,0,2,1279,00001742
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001743_post_disaster.png,portugal-wildfire_00001743_post_disaster,0,0,tier3\masks\portugal-wildfire_00001743_post_disaster.png,0,0,32,28942,00001743
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001743_pre_disaster.png,portugal-wildfire_00001743_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001743_pre_disaster.png,0,0,32,28971,00001743
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001744_post_disaster.png,portugal-wildfire_00001744_post_disaster,0,0,tier3\masks\portugal-wildfire_00001744_post_disaster.png,0,0,0,0,00001744
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001744_pre_disaster.png,portugal-wildfire_00001744_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001744_pre_disaster.png,0,0,0,0,00001744
1,3968,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001745_post_disaster.png,portugal-wildfire_00001745_post_disaster,0,0,tier3\masks\portugal-wildfire_00001745_post_disaster.png,0,0,0,0,00001745
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001745_pre_disaster.png,portugal-wildfire_00001745_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001745_pre_disaster.png,0,0,1,3968,00001745
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001746_post_disaster.png,portugal-wildfire_00001746_post_disaster,0,0,tier3\masks\portugal-wildfire_00001746_post_disaster.png,0,0,0,0,00001746
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001746_pre_disaster.png,portugal-wildfire_00001746_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001746_pre_disaster.png,0,0,0,0,00001746
1,180,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001747_post_disaster.png,portugal-wildfire_00001747_post_disaster,2,666,tier3\masks\portugal-wildfire_00001747_post_disaster.png,0,0,11,10502,00001747
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001747_pre_disaster.png,portugal-wildfire_00001747_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001747_pre_disaster.png,0,0,14,11411,00001747
3,972,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001748_post_disaster.png,portugal-wildfire_00001748_post_disaster,1,495,tier3\masks\portugal-wildfire_00001748_post_disaster.png,1,1167,2,4070,00001748
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001748_pre_disaster.png,portugal-wildfire_00001748_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001748_pre_disaster.png,0,0,7,6704,00001748
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001749_post_disaster.png,portugal-wildfire_00001749_post_disaster,0,0,tier3\masks\portugal-wildfire_00001749_post_disaster.png,0,0,0,0,00001749
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001749_pre_disaster.png,portugal-wildfire_00001749_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001749_pre_disaster.png,0,0,0,0,00001749
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001750_post_disaster.png,portugal-wildfire_00001750_post_disaster,0,0,tier3\masks\portugal-wildfire_00001750_post_disaster.png,0,0,0,0,00001750
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001750_pre_disaster.png,portugal-wildfire_00001750_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001750_pre_disaster.png,0,0,0,0,00001750
2,351,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001751_post_disaster.png,portugal-wildfire_00001751_post_disaster,0,0,tier3\masks\portugal-wildfire_00001751_post_disaster.png,0,0,3,1013,00001751
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001751_pre_disaster.png,portugal-wildfire_00001751_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001751_pre_disaster.png,0,0,5,1403,00001751
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001752_post_disaster.png,portugal-wildfire_00001752_post_disaster,0,0,tier3\masks\portugal-wildfire_00001752_post_disaster.png,0,0,0,0,00001752
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001752_pre_disaster.png,portugal-wildfire_00001752_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001752_pre_disaster.png,0,0,0,0,00001752
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001753_post_disaster.png,portugal-wildfire_00001753_post_disaster,0,0,tier3\masks\portugal-wildfire_00001753_post_disaster.png,0,0,1,142,00001753
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001753_pre_disaster.png,portugal-wildfire_00001753_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001753_pre_disaster.png,0,0,1,150,00001753
